"","1","2","3","4"
"偷偷",5.41565123206066e-05,0,6.14703712810425e-05,0
"偷偷摸摸",0.000216626049282426,0,0,0
"偷看",0.000216626049282426,0,0,0
"傘柄",0.000108313024641213,0,0,0
"催",0.00016246953696182,0,0.00024588148512417,0
"催著",5.41565123206066e-05,0,6.14703712810425e-05,0
"傳統",0.000108313024641213,0,0,0
"傳說",0.000108313024641213,0,0,0
"傷心",5.41565123206066e-05,0,0,6.24648635142732e-05
"傷起",0.000216626049282426,0,0,0
"傻",0.000179815867545667,2.67266082348409e-05,0,2.59252607457582e-05
"傻子",4.49539668864169e-05,5.34532164696817e-05,2.5512509176226e-05,0
"傻麼",0.000108313024641213,0,0,0
"傾倒",0.000108313024641213,0,0,0
"傾盆大雨",5.41565123206066e-05,6.43956468542727e-05,0,0
"僥幸",0.000108313024641213,0,0,0
"僧尼",0.000108313024641213,0,0,0
"僵",0.000108313024641213,0,0,0
"僵僵地",0.000108313024641213,0,0,0
"僵得",5.41565123206066e-05,6.43956468542727e-05,0,0
"優游",0.000108313024641213,0,0,0
"兀自",0.000108313024641213,0,0,0
"兄妹",5.41565123206066e-05,0,6.14703712810425e-05,0
"兄弟",6.74309503296253e-05,0,2.5512509176226e-05,7.77757822372747e-05
"充滿",0.000108313024641213,0,0,0.000124929727028546
"兆麟",0.00346601678851882,0,0,0
"先得",0.000108313024641213,0,0,0
"先接",0.000108313024641213,0,0,0
"先是",2.24769834432084e-05,0,5.10250183524519e-05,2.59252607457582e-05
"光可",0.000216626049282426,0,0,0
"光景",5.41565123206066e-05,0,0.000184411113843128,0
"光與影",5.41565123206066e-05,0,0,6.24648635142732e-05
"光著腳",5.41565123206066e-05,6.43956468542727e-05,0,0
"克",0.000108313024641213,6.43956468542727e-05,0,0
"免不了",4.49539668864169e-05,5.34532164696817e-05,0,2.59252607457582e-05
"免不得",0.000108313024641213,0,0,0
"免受",0.000108313024641213,0,0,0
"免得",0.00016246953696182,0,6.14703712810425e-05,0
"免費",0.000108313024641213,0,0,0
"兒",0.000112384917216042,2.67266082348409e-05,0.000204100073409808,0
"兒孫",0.000108313024641213,0,0,0
"兜著",5.41565123206066e-05,6.43956468542727e-05,0,0
"入",6.74309503296253e-05,5.34532164696817e-05,0,2.59252607457582e-05
"入局",0.000108313024641213,0,0,0
"入席",0.000216626049282426,0,0,0
"入港",0.000108313024641213,0,0,0
"入睡",0.000108313024641213,0,0,0
"入選",0.000108313024641213,0,0,0
"內",2.24769834432084e-05,8.01798247045226e-05,0,2.59252607457582e-05
"內中",5.41565123206066e-05,0,0,6.24648635142732e-05
"內媚",0.000108313024641213,0,0,0
"內情",0.000108313024641213,0,0,0
"內郁",0.000108313024641213,0,0,0
"全不對",0.000216626049282426,0,0,0
"全力",0.000108313024641213,0,0,0
"全失",0.000108313024641213,0,0,0
"全家福",0.000108313024641213,0,0,0
"全是",0.000216626049282426,0.000193186940562818,0,0
"全盛時代",0.000108313024641213,0,0,0
"全盤",0.000108313024641213,0,0,0
"全神",0.000108313024641213,0,0,0
"全身",2.24769834432084e-05,0,5.10250183524519e-05,2.59252607457582e-05
"全體",0.000108313024641213,0,0,0
"兩三",0.000108313024641213,0,0,0
"兩三丈",0.000108313024641213,0,0,0
"兩三代",0.000108313024641213,0,0,0
"兩三個",5.41565123206066e-05,6.43956468542727e-05,0,0
"兩三句",0.000108313024641213,0,0,0
"兩三年",0.000108313024641213,0,0,0
"兩人端",0.000108313024641213,0,0,0
"兩人談",0.000108313024641213,0,0,0
"兩人開",0.000108313024641213,0,0,0
"兩口子",0.000108313024641213,0,0,0
"兩句話",6.74309503296253e-05,0,0.00012756254588113,5.18505214915165e-05
"兩塊錢",0.000108313024641213,0,0,0
"兩天",2.24769834432084e-05,8.01798247045226e-05,0,0.000103701042983033
"兩條",0.000108313024641213,0,0,0
"兩歲",0.000108313024641213,0,0,0
"兩粒",0.000108313024641213,0,0,0
"兩行",0.000108313024641213,0,0,0
"兩邊",5.41565123206066e-05,0,0,0.000124929727028546
"兩面夾攻",5.41565123206066e-05,0,6.14703712810425e-05,0
"八九分",0.000108313024641213,0,0,0
"八十",0.000108313024641213,0,0,0
"八十里",0.000108313024641213,0,0,0
"八圈",0.000108313024641213,0,0,0
"八字",5.41565123206066e-05,0,0,6.24648635142732e-05
"八字腳",0.000108313024641213,0,0,0
"八點",5.41565123206066e-05,0,0.000122940742562085,0
"公共汽車",2.24769834432084e-05,5.34532164696817e-05,0,0.000103701042983033
"公寓",0.000108313024641213,0,0,0.000499718908114186
"公平",0.00016246953696182,0.000128791293708545,0,0
"公館",5.41565123206066e-05,0,0.000122940742562085,0
"六嬪",0.000108313024641213,0,0,0
"兵",5.41565123206066e-05,0.000128791293708545,0,0
"其中",0.000324939073923639,0,0,0
"其他",0.00016246953696182,0,0,6.24648635142732e-05
"其辭",0.000108313024641213,0,0,0
"再三",4.49539668864169e-05,0,2.5512509176226e-05,2.59252607457582e-05
"再不然",0.000108313024641213,0,0,0
"再問",0.000108313024641213,0,0,0
"再度",4.49539668864169e-05,2.67266082348409e-05,2.5512509176226e-05,0
"再行",0.000108313024641213,0,0,0
"再見",5.41565123206066e-05,0,6.14703712810425e-05,0
"冒酸",0.000108313024641213,0,0,0
"冰",0.000108313024641213,0,0,0
"冰塊",0.000216626049282426,0,0,0
"冰涼",0.000108313024641213,0,6.14703712810425e-05,0
"冰釋",0.000108313024641213,0,0,0
"冷冷的",0.000108313024641213,0,6.14703712810425e-05,0
"冷淡",0.000216626049282426,0,0,0
"准得",5.41565123206066e-05,6.43956468542727e-05,0,0
"凍",0.000108313024641213,0,0,0
"凍得",0.000216626049282426,0,0,0
"凍瘡",0.000108313024641213,0,0,0
"凜冽",0.000108313024641213,0,0,0
"凝注",0.000108313024641213,0,0,0
"凡事",2.24769834432084e-05,5.34532164696817e-05,0,2.59252607457582e-05
"凸",0.000108313024641213,0,0,0
"出不起",0.000108313024641213,0,0,0
"出世",0.000108313024641213,0,0,0
"出些",0.000216626049282426,0,0,0
"出去玩",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"出口",0.000108313024641213,0,0,0
"出山",0.000108313024641213,0,0,0
"出得",0.000324939073923639,0,0,0
"出息",0.000108313024641213,0,0,0
"出手",5.41565123206066e-05,6.43956468542727e-05,0,0
"出神",0.000108313024641213,0,0,0
"出聲",0.000108313024641213,0,0,0
"出色",0.000108313024641213,0,0,0
"出著神",0.000108313024641213,0,0,0
"出路",0.000108313024641213,0,0,0
"出身",2.24769834432084e-05,0,2.5512509176226e-05,5.18505214915165e-05
"出車",0.000108313024641213,0,0,0
"出頭之日",4.49539668864169e-05,2.67266082348409e-05,5.10250183524519e-05,0
"出類拔萃",0.000216626049282426,0,0,0
"出香煙",0.000108313024641213,0,0,0
"刀切",0.000216626049282426,0,0,0
"刀口",0.000108313024641213,0,0,0
"刀子",0.000108313024641213,0,0,0
"分",8.99079337728337e-05,0,0.000102050036704904,2.59252607457582e-05
"分不開",0.000108313024641213,0,0,0
"分別",0.000433252098564852,0,0,0
"分析",5.41565123206066e-05,6.43956468542727e-05,0,0
"分配",5.41565123206066e-05,6.43956468542727e-05,0,0
"分頭",0.000108313024641213,0,0,0
"別來",0.000108313024641213,0,0,0
"別去",0.000108313024641213,0,0,0
"別想",0.000216626049282426,0,0,0
"別生氣",5.41565123206066e-05,0,0,6.24648635142732e-05
"別致",0.000108313024641213,0,0,0
"別跑",0.000108313024641213,0,0,0
"別針",0.000108313024641213,0,0,0
"利用",0.000108313024641213,0,0,0
"刮",4.49539668864169e-05,8.01798247045226e-05,5.10250183524519e-05,0
"到場",0.000108313024641213,0,0,0
"到家",0.000108313024641213,0,0,0
"到盧",0.000108313024641213,0,0,0
"到頂",0.000108313024641213,0,0,0
"制服",0.000108313024641213,0,0,0
"刷白",0.000216626049282426,0,0,0
"刺繡",0.000216626049282426,0,0,0
"刺里",5.41565123206066e-05,6.43956468542727e-05,0,0
"刻毒",0.000108313024641213,0,0,0
"刻薄",0.000108313024641213,0,0,0
"削頰",0.000108313024641213,0,0,0
"前兩天",2.24769834432084e-05,5.34532164696817e-05,2.5512509176226e-05,0
"前去",5.41565123206066e-05,0,6.14703712810425e-05,0
"前圍",0.000108313024641213,0,0,0
"前嫌",0.000108313024641213,0,0,0
"前後",0.000108313024641213,0,0,0
"前途",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"前面",4.49539668864169e-05,5.34532164696817e-05,0,7.77757822372747e-05
"前頭",0.000108313024641213,0,0,0
"剔著",0.000108313024641213,0,0,0
"剖明",0.000108313024641213,0,0,0
"剛剛",5.41565123206066e-05,0,0,6.24648635142732e-05
"剛回來",5.41565123206066e-05,0,6.14703712810425e-05,0
"剛才",4.49539668864169e-05,8.01798247045226e-05,0,0.000155551564474549
"割治",0.000108313024641213,0,0,0
"割痛",0.000108313024641213,0,0,0
"劈啪",0.000108313024641213,0,0,0
"劈頭",0.000108313024641213,0,0,0
"力",5.41565123206066e-05,6.43956468542727e-05,0,0
"力量",2.24769834432084e-05,2.67266082348409e-05,0,7.77757822372747e-05
"加",5.41565123206066e-05,6.43956468542727e-05,0,0
"加上",0.000216626049282426,0,0.000122940742562085,0
"加倍",0.000216626049282426,0,0,0
"加入",0.000108313024641213,0,0,0
"加緊",5.41565123206066e-05,0,0,6.24648635142732e-05
"劣跡",0.000216626049282426,0,0,0
"努努嘴",0.000108313024641213,0,0,0
"勁兒",5.41565123206066e-05,0,6.14703712810425e-05,0
"勉強",4.49539668864169e-05,2.67266082348409e-05,2.5512509176226e-05,0
"動不動",2.24769834432084e-05,0,5.10250183524519e-05,2.59252607457582e-05
"動口",0.000108313024641213,0,0,0
"動手",0.000216626049282426,0,0,0
"動手動腳",0.000216626049282426,0,0,0
"動腳",0.000108313024641213,0,0,0
"動著",0.000108313024641213,0,0,0
"勢",0.000108313024641213,0,0,0
"勢力",0.000108313024641213,0,0,0
"勢必",0.000108313024641213,0,0,0
"勤快",0.000108313024641213,0,0,0
"勸",0.000108313024641213,0,0.00024588148512417,0
"勻出",0.000108313024641213,0,0,0
"勾住",0.000108313024641213,0,0,0
"包頭",0.000324939073923639,0,0,0
"匆匆",4.49539668864169e-05,5.34532164696817e-05,0,2.59252607457582e-05
"化",5.41565123206066e-05,0,0,0.00018739459054282
"化成",0.000108313024641213,0,0,0
"北方",2.24769834432084e-05,2.67266082348409e-05,5.10250183524519e-05,0
"十三",0.000108313024641213,0,6.14703712810425e-05,0
"十三四歲",5.41565123206066e-05,0,6.14703712810425e-05,0
"十九世紀",0.000108313024641213,0,0,0
"十五六歲",0.000108313024641213,0,0,0
"十來",4.49539668864169e-05,8.01798247045226e-05,2.5512509176226e-05,0
"十分",4.49539668864169e-05,0,5.10250183524519e-05,0.000129626303728791
"十字架",0.000108313024641213,0,0,0
"十年如一日",0.000108313024641213,0,0,0
"十幾個",0.000216626049282426,0,0,0
"千",0.000108313024641213,0,0,0
"千金",0.000108313024641213,0,0,0
"半",4.49539668864169e-05,0,0.000153075055057356,7.77757822372747e-05
"半句",5.41565123206066e-05,0,6.14703712810425e-05,0
"半天",0.000216626049282426,0,0,6.24648635142732e-05
"半山",0.000216626049282426,0,0,0
"半年",4.49539668864169e-05,0,2.5512509176226e-05,2.59252607457582e-05
"半推",0.000108313024641213,0,0,0
"半搡",0.000108313024641213,0,0,0
"半晌方",5.41565123206066e-05,6.43956468542727e-05,0,0
"半百",0.000108313024641213,0,0,0
"半舊",5.41565123206066e-05,0,6.14703712810425e-05,0
"卑下",0.000108313024641213,0,0,0
"協",0.000974817221770918,0,0,0
"協來了",0.000108313024641213,0,0,0
"協做",0.000108313024641213,0,0,0
"協和",0.000108313024641213,0,0,0
"協的當",0.000108313024641213,0,0,0
"協要",0.000108313024641213,0,0,0
"協送",0.000108313024641213,0,0,0
"南方",0.000108313024641213,0,0,0
"南英",0.000324939073923639,0,0,0
"南華",0.000108313024641213,0,0,0
"南部",0.000108313024641213,0,0,0
"印度",5.41565123206066e-05,0.000450769527979909,0,0
"危機",0.000108313024641213,0,0,0
"卷兒",0.000216626049282426,0,0,0
"卸",5.41565123206066e-05,0,6.14703712810425e-05,0
"卻不曾",0.000216626049282426,0,0,0
"卻分",0.000108313024641213,0,0,0
"卻說",0.000108313024641213,0,0,0
"厚",4.49539668864169e-05,0,5.10250183524519e-05,2.59252607457582e-05
"厚嘴唇",0.000108313024641213,0,0,0
"厚實",0.000108313024641213,0,0,0
"原先",5.41565123206066e-05,6.43956468542727e-05,0,0
"原始",0.000108313024641213,0,0,0
"原是",0.000134861900659251,2.67266082348409e-05,0,5.18505214915165e-05
"原說",0.000108313024641213,0,0,0
"去留",0.000108313024641213,0,0,0
"去罷",5.41565123206066e-05,6.43956468542727e-05,0,0
"去露",0.000108313024641213,0,0,0
"參加",0.000216626049282426,0,0,0
"參與",0.000108313024641213,0,0,0
"又是",5.41565123206066e-05,6.43956468542727e-05,0,0
"又給",0.000108313024641213,0,0,0
"又高又大",0.000108313024641213,0,0,0
"叉",5.41565123206066e-05,0,6.14703712810425e-05,0
"叉住",0.000108313024641213,0,0,0
"反倒",5.41565123206066e-05,6.43956468542727e-05,0,0
"反對",2.24769834432084e-05,0,2.5512509176226e-05,2.59252607457582e-05
"反應",2.24769834432084e-05,0,2.5512509176226e-05,7.77757822372747e-05
"反映",0.000108313024641213,0,0.00024588148512417,0
"反正",4.49539668864169e-05,2.67266082348409e-05,0,2.59252607457582e-05
"反而",2.24769834432084e-05,0.000187086257643886,0,2.59252607457582e-05
"取悅",5.41565123206066e-05,6.43956468542727e-05,0,0
"取消",0.000108313024641213,0,0,0
"受些氣",0.000108313024641213,0,0,0
"受用",0.000108313024641213,0,0,0
"受過",0.000108313024641213,0,0,0
"叢中",0.000108313024641213,0,6.14703712810425e-05,0
"叢里",0.000108313024641213,0,0,0
"口來",0.000108313024641213,0,0,0
"口哨",0.000108313024641213,0,0,0
"口舌",0.000108313024641213,0,0,0
"口說",0.000108313024641213,0,6.14703712810425e-05,0
"口里",0.000216626049282426,0,0,0
"口頭",0.000216626049282426,0,0,0
"古",5.41565123206066e-05,0,6.14703712810425e-05,0
"古代",2.24769834432084e-05,2.67266082348409e-05,0,2.59252607457582e-05
"古典",0.000108313024641213,0,0,0
"古時候",0.000216626049282426,0,0,0
"古玩",0.000108313024641213,0,0,0
"古色古香",0.000108313024641213,0,0,0
"古董",0.000108313024641213,0,0,0
"古話",0.000108313024641213,0,0,0
"句",4.49539668864169e-05,0.000106906432939363,0,2.59252607457582e-05
"另外",2.24769834432084e-05,5.34532164696817e-05,0,5.18505214915165e-05
"另眼看待",0.000108313024641213,0,0,0
"另起",0.000108313024641213,0,0,0
"叨陪末座",0.000108313024641213,0,0,0
"叩著",0.000108313024641213,0,0,0
"只好",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
"只想",5.41565123206066e-05,0,6.14703712810425e-05,0
"只手",0.000108313024641213,0,0.000184411113843128,0
"只會",0.000108313024641213,0,0,0
"只當",0.000108313024641213,0.000128791293708545,0,0
"只要",2.24769834432084e-05,0,2.5512509176226e-05,0.000103701042983033
"只見",8.99079337728337e-05,0.000133633041174204,0.000102050036704904,0
"只道",2.24769834432084e-05,8.01798247045226e-05,2.5512509176226e-05,0
"叫盧",0.000108313024641213,0,0,0
"叫給",0.000108313024641213,0,0,0
"叫道",6.74309503296253e-05,0.000106906432939363,0.000102050036704904,0
"叮囑",0.000216626049282426,0,0,0
"可不",4.49539668864169e-05,8.01798247045226e-05,5.10250183524519e-05,0
"可太累",0.000108313024641213,0,0,0
"可怕",0.000108313024641213,0,0,6.24648635142732e-05
"可惜",2.24769834432084e-05,0.000106906432939363,5.10250183524519e-05,0
"可憐",8.99079337728337e-05,0,7.65375275286778e-05,5.18505214915165e-05
"可真要",5.41565123206066e-05,0,6.14703712810425e-05,0
"可笑",0.000108313024641213,0,0,0.00018739459054282
"可累",0.000108313024641213,0,0,0
"可能",4.49539668864169e-05,0.000106906432939363,0,2.59252607457582e-05
"可要",5.41565123206066e-05,0,0,6.24648635142732e-05
"可說",0.000108313024641213,0,0.000122940742562085,0
"可鄙",0.000108313024641213,0,0,0
"台盤",0.000108313024641213,0,0,0
"台階",0.000108313024641213,0,0,0
"叱罵",0.000108313024641213,0,0,0
"史",5.41565123206066e-05,6.43956468542727e-05,0,0
"司務",0.000108313024641213,0,0,0.00018739459054282
"司徒",0.0016246953696182,0,0,0
"吃力",4.49539668864169e-05,2.67266082348409e-05,0,5.18505214915165e-05
"吃得並",0.000216626049282426,0,0,0
"吃晚飯",0.000108313024641213,0,0,0
"吃虧",4.49539668864169e-05,0,5.10250183524519e-05,0.000129626303728791
"吃過",5.41565123206066e-05,0,6.14703712810425e-05,0
"吃酒",0.000108313024641213,0,0,0
"吃飯",6.74309503296253e-05,0.000187086257643886,0,5.18505214915165e-05
"各人",4.49539668864169e-05,5.34532164696817e-05,2.5512509176226e-05,0
"各種",2.24769834432084e-05,5.34532164696817e-05,0,2.59252607457582e-05
"合于",0.000108313024641213,0,0,0
"合住",5.41565123206066e-05,6.43956468542727e-05,0,0
"合唱",0.000216626049282426,0,0,0
"合式",5.41565123206066e-05,6.43956468542727e-05,0,0
"合抱",0.000108313024641213,0,0,0
"合法",0.000108313024641213,0,0,0
"合眼",0.000108313024641213,0,6.14703712810425e-05,0
"合睡",0.000108313024641213,0,0,0
"合身",0.000108313024641213,0,0,0
"合適",2.24769834432084e-05,2.67266082348409e-05,0,5.18505214915165e-05
"吉妙",0.000433252098564852,0,0,0
"吉婕",0.00465746005957216,0,0,0
"吊上",0.000108313024641213,0,0,0
"吊梢眼",0.000108313024641213,0,0,0
"同",8.99079337728337e-05,2.67266082348409e-05,0,0.000337028389694857
"同一個",0.00016246953696182,0,0,6.24648635142732e-05
"同母異父",0.000108313024641213,0,0,0
"同道",0.000216626049282426,0,0,0
"同鄉",2.24769834432084e-05,2.67266082348409e-05,0,5.18505214915165e-05
"名士",0.000108313024641213,0,0,0
"名好",0.000108313024641213,0,0,0
"名望",0.000108313024641213,0,0,0
"名聲",2.24769834432084e-05,0,2.5512509176226e-05,5.18505214915165e-05
"名譽",0.000433252098564852,0,0,0
"吐出",0.000108313024641213,0,0,0
"吐掉",0.000108313024641213,0,0,0
"向上",0.000108313024641213,0,0,6.24648635142732e-05
"向前走",0.000324939073923639,0,0,0
"向學",0.000108313024641213,0,0,0
"向東走",0.000108313024641213,0,0,0
"向盧",0.000108313024641213,0,0,0
"君子",5.41565123206066e-05,0.000128791293708545,0,0
"吞",2.24769834432084e-05,0,2.5512509176226e-05,2.59252607457582e-05
"吞吞吐吐",0.000108313024641213,0,0,0
"吧",0.00108313024641213,0,0,0
"含",0.000108313024641213,0,0,0
"含苞欲放",0.000108313024641213,0,0,0
"吸引",0.000108313024641213,0,0,0
"吸引力",0.000108313024641213,0,0,0
"吸收",0.000108313024641213,0,0,0
"吹到",5.41565123206066e-05,0,6.14703712810425e-05,0
"吻",4.49539668864169e-05,0.000106906432939363,0,7.77757822372747e-05
"呆",8.99079337728337e-05,8.01798247045226e-05,0,7.77757822372747e-05
"呆住",0.000324939073923639,0,0,0
"呆呆",5.41565123206066e-05,0,6.14703712810425e-05,0
"呆滯",0.000108313024641213,0,0,0
"告",0.000108313024641213,0,0,0
"告饒",0.000216626049282426,0,0,0
"呢帽",5.41565123206066e-05,0,0,6.24648635142732e-05
"周",0.00119144327105334,0,0,0
"周到",4.49539668864169e-05,2.67266082348409e-05,0,5.18505214915165e-05
"呵",2.24769834432084e-05,5.34532164696817e-05,0,2.59252607457582e-05
"呵呵",0.000108313024641213,0,0,0
"呸",5.41565123206066e-05,6.43956468542727e-05,0,0
"命宮",0.000108313024641213,0,0,0
"和盧",0.000649878147847279,0,0,0
"和顏悅色",0.000108313024641213,0,0,0
"咕嘟",0.000108313024641213,0,6.14703712810425e-05,0
"咦",2.24769834432084e-05,8.01798247045226e-05,2.5512509176226e-05,0
"咬",6.74309503296253e-05,5.34532164696817e-05,5.10250183524519e-05,0
"咬牙",2.24769834432084e-05,2.67266082348409e-05,2.5512509176226e-05,0
